Country,Trade,Value_USD,Month,Year
Italia,Import,162438380,7,2022
Italia,Export,369800460,8,2022
Italia,Import,166999660,8,2022
Italia,Export,342168590,9,2022
Italia,Import,126486200,9,2022
Italia,Export,374249940,10,2022
Italia,Import,123698430,10,2022
Italia,Export,343205250,11,2022
Italia,Import,173479270,11,2022
Italia,Export,310033000,12,2022
Italia,Import,171911550,12,2022
Ixraen,Export,58561260,1,2022
Ixraen,Import,94444030,1,2022
Ixraen,Export,49471080,2,2022
Ixraen,Import,110866120,2,2022
Ixraen,Export,111002240,3,2022
Ixraen,Import,136723930,3,2022
Ixraen,Export,71085390,4,2022
Ixraen,Import,147913660,4,2022
Ixraen,Export,58893800,5,2022
Ixraen,Import,147983570,5,2022
Ixraen,Export,56383570,6,2022
Ixraen,Import,100890680,6,2022
Ixraen,Export,60049030,7,2022
Ixraen,Import,98463860,7,2022
Ixraen,Export,83147840,8,2022
Ixraen,Import,104192180,8,2022
Ixraen,Export,50877600,9,2022
Ixraen,Import,104749320,9,2022
Ixraen,Export,54878750,10,2022
Ixraen,Import,155367620,10,2022
Ixraen,Export,72476800,11,2022
Ixraen,Import,140348870,11,2022
Ixraen,Export,58843810,12,2022
Ixraen,Import,100248770,12,2022
Japan,Export,2040111500,1,2022
Japan,Import,1674109220,1,2022
Japan,Export,1319048560,2,2022
Japan,Import,1889117260,2,2022
Japan,Export,2019343110,3,2022
Japan,Import,2255263340,3,2022
Japan,Export,2015517600,4,2022
Japan,Import,2097428779,4,2022
Japan,Export,1951456870,5,2022
Japan,Import,1942314600,5,2022
Japan,Export,2033494770,6,2022
Japan,Import,2179881000,6,2022
Japan,Export,2059254910,7,2022
Japan,Import,1840002070,7,2022
Japan,Export,2377932170,8,2022
Japan,Import,2107671150,8,2022
Japan,Export,2021456840,9,2022
Japan,Import,1864489610,9,2022
Japan,Export,2107388279,10,2022
Japan,Import,1915488950,10,2022
Japan,Export,2158123140,11,2022
Japan,Import,1731092010,11,2022
Japan,Export,2129379339,12,2022
Japan,Import,1876964570,12,2022
Kazakhstan,Export,0,1,2022
Kazakhstan,Import,3498470,1,2022
Kazakhstan,Export,0,2,2022
Kazakhstan,Import,1813490,2,2022
Kazakhstan,Export,0,3,2022
Kazakhstan,Import,927440,3,2022
Kazakhstan,Export,0,4,2022
Kazakhstan,Import,40,4,2022
Kazakhstan,Export,0,5,2022
Kazakhstan,Import,30,5,2022
Kazakhstan,Export,0,6,2022
Kazakhstan,Import,394230,6,2022
Kazakhstan,Export,0,7,2022
Kazakhstan,Import,20705680,7,2022
Kazakhstan,Export,0,8,2022
Kazakhstan,Import,858980,8,2022
Kazakhstan,Export,0,9,2022
Kazakhstan,Import,112550,9,2022
Kazakhstan,Export,0,10,2022
Kazakhstan,Import,4535140,10,2022
Kazakhstan,Export,0,11,2022
Kazakhstan,Import,160860,11,2022
Kazakhstan,Export,0,12,2022
Kazakhstan,Import,34650,12,2022
Korea,Export,1971326810,1,2022
Korea,Import,5095335710,1,2022
Korea,Export,1688637640,2,2022
Korea,Import,5006427360,2,2022
Korea,Export,2485811270,3,2022
Korea,Import,6664322170,3,2022
Korea,Export,2179471710,4,2022
Korea,Import,5598660760,4,2022
Korea,Export,1896697000,5,2022
Korea,Import,5415542070,5,2022
Korea,Export,1880153500,6,2022
Korea,Import,4758332060,6,2022
Korea,Export,2097284970,7,2022
Korea,Import,5620491980,7,2022
Korea,Export,2523369000,8,2022
Korea,Import,5258477230,8,2022
Korea,Export,1959229070,9,2022
Korea,Import,4700527490,9,2022
Korea,Export,1972544310,10,2022
Korea,Import,4885957990,10,2022
Korea,Export,1752924540,11,2022
Korea,Import,4646877090,11,2022
Korea,Export,1886048750,12,2022
Korea,Import,4437675350,12,2022
Kuwait,Export,5217760,1,2022
Kuwait,Import,346839200,1,2022
Kuwait,Export,2783630,2,2022
Kuwait,Import,209829080,2,2022
Kuwait,Export,4028100,3,2022
Kuwait,Import,495554890,3,2022
Kuwait,Export,5925820,4,2022
Kuwait,Import,617324870,4,2022
Kuwait,Export,5397560,5,2022
Kuwait,Import,424236840,5,2022
Kuwait,Export,5391640,6,2022
Kuwait,Import,717944040,6,2022
Kuwait,Export,5541530,7,2022
Kuwait,Import,471382140,7,2022
Kuwait,Export,4864900,8,2022
Kuwait,Import,933709050,8,2022
Kuwait,Export,4515420,9,2022
Kuwait,Import,643473100,9,2022
Kuwait,Export,5411310,10,2022
Kuwait,Import,612701790,10,2022
Kuwait,Export,5340180,11,2022
Kuwait,Import,585162450,11,2022
Kuwait,Export,5265590,12,2022
Kuwait,Import,523808920,12,2022
Lao PDR,Export,42536400,1,2022
Lao PDR,Import,93879890,1,2022
Lao PDR,Export,33204470,2,2022
Lao PDR,Import,73584890,2,2022
Lao PDR,Export,55118080,3,2022
Lao PDR,Import,105312250,3,2022
Lao PDR,Export,61313960,4,2022
Lao PDR,Import,93254500,4,2022
Lao PDR,Export,62852500,5,2022
Lao PDR,Import,69552810,5,2022
Lao PDR,Export,54403890,6,2022
Lao PDR,Import,78998990,6,2022
Lao PDR,Export,53494400,7,2022
Lao PDR,Import,71404920,7,2022
Lao PDR,Export,51556290,8,2022
Lao PDR,Import,76121260,8,2022
Lao PDR,Export,51236020,9,2022
Lao PDR,Import,93648170,9,2022
Lao PDR,Export,46558290,10,2022
Lao PDR,Import,93770820,10,2022
Lao PDR,Export,43088880,11,2022
Lao PDR,Import,87249600,11,2022
Lao PDR,Export,101032050,12,2022
Lao PDR,Import,110524970,12,2022
Latvia,Export,16943020,1,2022
Latvia,Import,2990580,1,2022
Latvia,Export,19177420,2,2022
Latvia,Import,2206010,2,2022
Latvia,Export,23932640,3,2022
Latvia,Import,1526540,3,2022
Latvia,Export,22154850,4,2022
Latvia,Import,1051670,4,2022
Latvia,Export,24953950,5,2022
Latvia,Import,2725680,5,2022
Latvia,Export,26574400,6,2022
Latvia,Import,1847100,6,2022
Latvia,Export,21631130,7,2022
Latvia,Import,1122560,7,2022
Latvia,Export,28078250,8,2022
Latvia,Import,1687880,8,2022
Latvia,Export,21814430,9,2022
Latvia,Import,1844080,9,2022
Latvia,Export,25936100,10,2022
Latvia,Import,1237000,10,2022
Latvia,Export,20715890,11,2022
Latvia,Import,873650,11,2022
Latvia,Export,11632550,12,2022
Latvia,Import,1844550,12,2022
Litva,Export,9429560,1,2022
Litva,Import,3234510,1,2022
Litva,Export,5505060,2,2022
Litva,Import,1222340,2,2022
Litva,Export,38226760,3,2022
Litva,Import,2246330,3,2022
Litva,Export,56417430,4,2022
Litva,Import,1527940,4,2022
Litva,Export,7482350,5,2022
Litva,Import,2914400,5,2022
Litva,Export,6614090,6,2022
Litva,Import,2118130,6,2022
Litva,Export,8953610,7,2022
Litva,Import,2413640,7,2022
Litva,Export,12162350,8,2022
Litva,Import,18880920,8,2022
Litva,Export,9470100,9,2022
Litva,Import,2623140,9,2022
Litva,Export,12314600,10,2022
Litva,Import,3437210,10,2022
Litva,Export,8925900,11,2022
Litva,Import,2943220,11,2022
Litva,Export,10364140,12,2022
Litva,Import,4132140,12,2022
Luxembourg,Export,7235980,1,2022
Luxembourg,Import,3695700,1,2022
Luxembourg,Export,7783350,2,2022
Luxembourg,Import,6076940,2,2022
Luxembourg,Export,9411510,3,2022
Luxembourg,Import,8163930,3,2022
Luxembourg,Export,12821000,4,2022
Luxembourg,Import,1230210,4,2022
Luxembourg,Export,9001410,5,2022
Luxembourg,Import,4840660,5,2022
Luxembourg,Export,10653260,6,2022
Luxembourg,Import,5987400,6,2022
Luxembourg,Export,11076780,7,2022
Luxembourg,Import,4056590,7,2022
Luxembourg,Export,11683640,8,2022
Luxembourg,Import,5431460,8,2022
Luxembourg,Export,10474890,9,2022
Luxembourg,Import,6892370,9,2022
Luxembourg,Export,11572930,10,2022
Luxembourg,Import,3801580,10,2022
Luxembourg,Export,11788320,11,2022
Luxembourg,Import,4941260,11,2022
Luxembourg,Export,16642330,12,2022
Luxembourg,Import,1838440,12,2022
Malaysia,Export,397523450,1,2022
Malaysia,Import,797853130,1,2022
Malaysia,Export,315385180,2,2022
Malaysia,Import,728618720,2,2022
Malaysia,Export,504425770,3,2022
Malaysia,Import,967965110,3,2022
Malaysia,Export,450967970,4,2022
Malaysia,Import,759616160,4,2022
Malaysia,Export,805055950,5,2022
Malaysia,Import,782204350,5,2022
Malaysia,Export,542192170,6,2022
Malaysia,Import,795103010,6,2022
Malaysia,Export,443285420,7,2022
Malaysia,Import,706095800,7,2022
Malaysia,Export,501239510,8,2022
Malaysia,Import,661215890,8,2022
Malaysia,Export,413385060,9,2022
Malaysia,Import,718896240,9,2022
Malaysia,Export,377033820,10,2022
Malaysia,Import,729603800,10,2022
Malaysia,Export,408970530,11,2022
Malaysia,Import,792163740,11,2022
Malaysia,Export,406032830,12,2022
Malaysia,Import,684734510,12,2022
Malta,Export,1238930,1,2022
Malta,Import,3512790,1,2022
Malta,Export,31247580,2,2022
Malta,Import,2948290,2,2022
Malta,Export,1367950,3,2022
Malta,Import,4165750,3,2022
Malta,Export,1647760,4,2022
Malta,Import,2442490,4,2022
Malta,Export,1186810,5,2022
Malta,Import,4200210,5,2022
Malta,Export,32919230,6,2022
Malta,Import,3776330,6,2022
Malta,Export,33393350,7,2022
Malta,Import,3104870,7,2022
Malta,Export,32880980,8,2022
Malta,Import,3016380,8,2022
Malta,Export,33320260,9,2022
Malta,Import,3324030,9,2022
Malta,Export,34588380,10,2022
Malta,Import,1912340,10,2022
Malta,Export,1387630,11,2022
Malta,Import,1649970,11,2022
Malta,Export,1664070,12,2022
Malta,Import,1801650,12,2022
Mexico,Export,393317440,1,2022
Mexico,Import,55290130,1,2022
Mexico,Export,298391240,2,2022
Mexico,Import,56935660,2,2022
Mexico,Export,438518670,3,2022
Mexico,Import,59491670,3,2022
Mexico,Export,499504670,4,2022
Mexico,Import,104667970,4,2022
Mexico,Export,352232430,5,2022
Mexico,Import,76090340,5,2022
Mexico,Export,425252960,6,2022
Mexico,Import,89577630,6,2022
Mexico,Export,401811200,7,2022
Mexico,Import,102553440,7,2022
Mexico,Export,379236830,8,2022
Mexico,Import,70567290,8,2022
Mexico,Export,362761260,9,2022
Mexico,Import,59229320,9,2022
Mexico,Export,357052210,10,2022
Mexico,Import,80355690,10,2022
Mexico,Export,323603900,11,2022
Mexico,Import,58216960,11,2022
Mexico,Export,301094420,12,2022
Mexico,Import,76058570,12,2022
Myanmar,Export,52308740,1,2022
Myanmar,Import,19328540,1,2022
Myanmar,Export,34761280,2,2022
Myanmar,Import,38887900,2,2022
Myanmar,Export,55640320,3,2022
Myanmar,Import,56073780,3,2022
Myanmar,Export,46822150,4,2022
Myanmar,Import,32627730,4,2022
Myanmar,Export,43160910,5,2022
Myanmar,Import,31594620,5,2022
Myanmar,Export,44642440,6,2022
Myanmar,Import,15082880,6,2022
Myanmar,Export,44754090,7,2022
Myanmar,Import,14415160,7,2022
Myanmar,Export,42756220,8,2022
Myanmar,Import,13956460,8,2022
Myanmar,Export,38059300,9,2022
Myanmar,Import,20651870,9,2022
Myanmar,Export,48774150,10,2022
Myanmar,Import,34383590,10,2022
Myanmar,Export,30477160,11,2022
Myanmar,Import,41838160,11,2022
Myanmar,Export,50503940,12,2022
Myanmar,Import,50755080,12,2022
Netherlands,Export,837204970,1,2022
Netherlands,Import,41173010,1,2022
Netherlands,Export,568172370,2,2022
Netherlands,Import,46847670,2,2022
Netherlands,Export,849711970,3,2022
Netherlands,Import,51916690,3,2022
Netherlands,Export,865555410,4,2022
Netherlands,Import,51883990,4,2022
Netherlands,Export,915050080,5,2022
Netherlands,Import,56410410,5,2022
Netherlands,Export,1006930840,6,2022
Netherlands,Import,53066090,6,2022
Netherlands,Export,911925330,7,2022
Netherlands,Import,50546000,7,2022
Netherlands,Export,998547030,8,2022
Netherlands,Import,53523530,8,2022
Netherlands,Export,864178410,9,2022
Netherlands,Import,74979650,9,2022
Netherlands,Export,860135590,10,2022
Netherlands,Import,68638470,10,2022
Netherlands,Export,893501820,11,2022
Netherlands,Import,56669820,11,2022
Netherlands,Export,859534500,12,2022
Netherlands,Import,63191800,12,2022
New Zealand,Export,60499120,1,2022
New Zealand,Import,67631520,1,2022
New Zealand,Export,42862640,2,2022
New Zealand,Import,57873570,2,2022
New Zealand,Export,62107780,3,2022
New Zealand,Import,49496710,3,2022
New Zealand,Export,84484750,4,2022
New Zealand,Import,69258610,4,2022
New Zealand,Export,52704180,5,2022
New Zealand,Import,91388980,5,2022
New Zealand,Export,48775940,6,2022
New Zealand,Import,72356830,6,2022
New Zealand,Export,57003680,7,2022
New Zealand,Import,57874140,7,2022
New Zealand,Export,74248090,8,2022
New Zealand,Import,57711500,8,2022
New Zealand,Export,57382150,9,2022
New Zealand,Import,50069300,9,2022
New Zealand,Export,62166090,10,2022
New Zealand,Import,49563940,10,2022
New Zealand,Export,54792510,11,2022
New Zealand,Import,47632640,11,2022
New Zealand,Export,41681890,12,2022
New Zealand,Import,43752000,12,2022
Norway,Export,12485670,1,2022
Norway,Import,26759640,1,2022
Norway,Export,6384250,2,2022
Norway,Import,23815860,2,2022
Norway,Export,13367540,3,2022
Norway,Import,40793700,3,2022
Norway,Export,13156880,4,2022
Norway,Import,37601540,4,2022
Norway,Export,11334440,5,2022
Norway,Import,29763510,5,2022
Norway,Export,14868720,6,2022
Norway,Import,32580710,6,2022
Norway,Export,11855390,7,2022
Norway,Import,32392970,7,2022
Norway,Export,10661050,8,2022
Norway,Import,41692990,8,2022
Norway,Export,17086650,9,2022
Norway,Import,33107290,9,2022
Norway,Export,11673670,10,2022
Norway,Import,34164050,10,2022
Norway,Export,49885180,11,2022
Norway,Import,39954300,11,2022
Norway,Export,17288900,12,2022
Norway,Import,46949840,12,2022
Pakistan,Export,64432350,1,2022
Pakistan,Import,11523480,1,2022
Pakistan,Export,56498600,2,2022
Pakistan,Import,12969070,2,2022
Pakistan,Export,86497730,3,2022
Pakistan,Import,22442780,3,2022
Pakistan,Export,78293250,4,2022
Pakistan,Import,27267330,4,2022
Pakistan,Export,44369990,5,2022
Pakistan,Import,50912160,5,2022
Pakistan,Export,33468790,6,2022
Pakistan,Import,34589110,6,2022
Pakistan,Export,38028100,7,2022
Pakistan,Import,33857830,7,2022
Pakistan,Export,37699430,8,2022
Pakistan,Import,38424900,8,2022
Pakistan,Export,33718130,9,2022
Pakistan,Import,24206270,9,2022
Pakistan,Export,41503660,10,2022
Pakistan,Import,18389210,10,2022
Pakistan,Export,43948980,11,2022
Pakistan,Import,15164210,11,2022
Pakistan,Export,42175110,12,2022
Pakistan,Import,13844200,12,2022
Peru,Export,44156560,1,2022
Peru,Import,3890570,1,2022
Peru,Export,35947900,2,2022
Peru,Import,2951500,2,2022
Peru,Export,52108950,3,2022
Peru,Import,4241740,3,2022
Peru,Export,79856850,4,2022
Peru,Import,4708890,4,2022
Peru,Export,35368060,5,2022
Peru,Import,5080680,5,2022
Peru,Export,41642690,6,2022
Peru,Import,6642920,6,2022
Peru,Export,42423460,7,2022
Peru,Import,10423790,7,2022
Peru,Export,41403780,8,2022
Peru,Import,11099260,8,2022
Peru,Export,49004160,9,2022
Peru,Import,4257790,9,2022
Peru,Export,32310740,10,2022
Peru,Import,3169480,10,2022
Peru,Export,45998940,11,2022
Peru,Import,5075680,11,2022
Peru,Export,31007460,12,2022
Peru,Import,7867780,12,2022
Philippines,Export,406004320,1,2022
Philippines,Import,183065000,1,2022
Philippines,Export,342442600,2,2022
Philippines,Import,193145840,2,2022
Philippines,Export,369924490,3,2022
Philippines,Import,231081790,3,2022
Philippines,Export,509387140,4,2022
Philippines,Import,217304100,4,2022
Philippines,Export,468890210,5,2022
Philippines,Import,215051650,5,2022
Philippines,Export,495485590,6,2022
Philippines,Import,241026120,6,2022
Philippines,Export,492685120,7,2022
Philippines,Import,236204540,7,2022
Philippines,Export,501179440,8,2022
Philippines,Import,283389790,8,2022
Philippines,Export,366609350,9,2022
Philippines,Import,261123530,9,2022
Philippines,Export,382668300,10,2022
Philippines,Import,250046380,10,2022
Philippines,Export,395828580,11,2022
Philippines,Import,193309330,11,2022
Philippines,Export,369040050,12,2022
Philippines,Import,207984640,12,2022
Poland,Export,208855550,1,2022
Poland,Import,23307200,1,2022
Poland,Export,145414940,2,2022
Poland,Import,29224950,2,2022
Poland,Export,204727930,3,2022
Poland,Import,20378040,3,2022
Poland,Export,235961170,4,2022
Poland,Import,31965090,4,2022
Poland,Export,219375950,5,2022
Poland,Import,23635560,5,2022
Poland,Export,207484650,6,2022
Poland,Import,32625770,6,2022
Poland,Export,196167310,7,2022
Poland,Import,30901330,7,2022
Poland,Export,218353390,8,2022
Poland,Import,32569550,8,2022
Poland,Export,180509140,9,2022
Poland,Import,28357560,9,2022
Poland,Export,173037100,10,2022
Poland,Import,34941140,10,2022
Poland,Export,132094060,11,2022
Poland,Import,35382920,11,2022
Poland,Export,169335970,12,2022
Poland,Import,51991400,12,2022
Portugal,Export,54713840,1,2022
Portugal,Import,5395090,1,2022
Portugal,Export,24376560,2,2022
Portugal,Import,4842800,2,2022
Portugal,Export,36557190,3,2022
Portugal,Import,5767680,3,2022
Portugal,Export,72729630,4,2022
Portugal,Import,7422880,4,2022
Portugal,Export,51015370,5,2022
Portugal,Import,10656650,5,2022
Portugal,Export,40452330,6,2022
Portugal,Import,10035750,6,2022
Portugal,Export,51131160,7,2022
Portugal,Import,9138900,7,2022
Portugal,Export,31729080,8,2022
Portugal,Import,8531310,8,2022
Portugal,Export,42994940,9,2022
Portugal,Import,5025180,9,2022
Portugal,Export,48516050,10,2022
Portugal,Import,13564260,10,2022
Portugal,Export,47223980,11,2022
Portugal,Import,6829090,11,2022
Portugal,Export,22677310,12,2022
Portugal,Import,11187300,12,2022
Romania,Export,23943540,1,2022
Romania,Import,8070200,1,2022
Romania,Export,23540470,2,2022
Romania,Import,10481260,2,2022
Romania,Export,36918930,3,2022
Romania,Import,6560930,3,2022
Romania,Export,41699320,4,2022
Romania,Import,6943570,4,2022
Romania,Export,28477340,5,2022
Romania,Import,8569200,5,2022
Romania,Export,34273710,6,2022
Romania,Import,6445630,6,2022
Romania,Export,30827870,7,2022
Romania,Import,7653650,7,2022
Romania,Export,26737590,8,2022
Romania,Import,10972380,8,2022
Romania,Export,23463990,9,2022
Romania,Import,7796410,9,2022
Romania,Export,18277840,10,2022
Romania,Import,8499830,10,2022
Romania,Export,16260130,11,2022
Romania,Import,8499260,11,2022
Romania,Export,18014970,12,2022
Romania,Import,12103580,12,2022
Russia Federation,Export,325310020,1,2022
Russia Federation,Import,276192630,1,2022
Russia Federation,Export,180334780,2,2022
Russia Federation,Import,264425060,2,2022
Russia Federation,Export,38156760,3,2022
Russia Federation,Import,163082880,3,2022
Russia Federation,Export,78126360,4,2022
Russia Federation,Import,267326330,4,2022
Russia Federation,Export,101574150,5,2022
Russia Federation,Import,108651120,5,2022
Russia Federation,Export,115287150,6,2022
Russia Federation,Import,103985140,6,2022
Russia Federation,Export,123157620,7,2022
Russia Federation,Import,88076680,7,2022
Russia Federation,Export,130632930,8,2022
Russia Federation,Import,120067580,8,2022
Russia Federation,Export,103428720,9,2022
Russia Federation,Import,130302980,9,2022
Russia Federation,Export,127570300,10,2022
Russia Federation,Import,127349440,10,2022
Russia Federation,Export,120079510,11,2022
Russia Federation,Import,99831960,11,2022
Russia Federation,Export,114446320,12,2022
Russia Federation,Import,245626700,12,2022
Saudi Arabia,Export,38849280,1,2022
Saudi Arabia,Import,103446790,1,2022
Saudi Arabia,Export,22885270,2,2022
Saudi Arabia,Import,104918780,2,2022
Saudi Arabia,Export,41192850,3,2022
Saudi Arabia,Import,237019630,3,2022
Saudi Arabia,Export,43327810,4,2022
Saudi Arabia,Import,143223560,4,2022
Saudi Arabia,Export,68413000,5,2022
Saudi Arabia,Import,188675420,5,2022
Saudi Arabia,Export,88238050,6,2022
Saudi Arabia,Import,124936260,6,2022
Saudi Arabia,Export,76951110,7,2022
Saudi Arabia,Import,176145040,7,2022
Saudi Arabia,Export,70271870,8,2022
Saudi Arabia,Import,181046420,8,2022
Saudi Arabia,Export,77790270,9,2022
Saudi Arabia,Import,186227450,9,2022
Saudi Arabia,Export,54707500,10,2022
Saudi Arabia,Import,176819670,10,2022
Saudi Arabia,Export,62782970,11,2022
Saudi Arabia,Import,167946080,11,2022
Saudi Arabia,Export,72526740,12,2022
Saudi Arabia,Import,126490440,12,2022
Senegal,Export,5456290,1,2022
Senegal,Import,0,1,2022
Senegal,Export,1533870,2,2022
Senegal,Import,0,2,2022
Senegal,Export,4313640,3,2022
Senegal,Import,0,3,2022
Senegal,Export,4796510,4,2022
Senegal,Import,0,4,2022
Senegal,Export,3091900,5,2022
Senegal,Import,0,5,2022
Senegal,Export,3615320,6,2022
Senegal,Import,0,6,2022
Senegal,Export,3287290,7,2022
Senegal,Import,0,7,2022
Senegal,Export,2285830,8,2022
Senegal,Import,0,8,2022
Senegal,Export,2091949,9,2022
Senegal,Import,0,9,2022
Senegal,Export,1656390,10,2022
Senegal,Import,0,10,2022
Senegal,Export,2185440,11,2022
Senegal,Import,0,11,2022
Senegal,Export,1926050,12,2022
Senegal,Import,0,12,2022
Singapore,Export,363463250,1,2022
Singapore,Import,342369420,1,2022
Singapore,Export,259469250,2,2022
Singapore,Import,313948000,2,2022
Singapore,Export,370314620,3,2022
Singapore,Import,547466680,3,2022
Singapore,Export,465840910,4,2022
Singapore,Import,386188800,4,2022
Singapore,Export,449621250,5,2022
Singapore,Import,475236130,5,2022
Singapore,Export,398397910,6,2022
Singapore,Import,393716470,6,2022
Singapore,Export,357082710,7,2022
Singapore,Import,400431670,7,2022
Singapore,Export,405150970,8,2022
Singapore,Import,358149860,8,2022
Singapore,Export,329008620,9,2022
Singapore,Import,391110980,9,2022
Singapore,Export,321261790,10,2022
Singapore,Import,381332580,10,2022
Singapore,Export,232175240,11,2022
Singapore,Import,471742230,11,2022
Singapore,Export,363823440,12,2022
Singapore,Import,374955690,12,2022
Slovakia,Export,108536070,1,2022
Slovakia,Import,10770270,1,2022
Slovakia,Export,72501980,2,2022
Slovakia,Import,6079900,2,2022
Slovakia,Export,138738970,3,2022
Slovakia,Import,3923780,3,2022
Slovakia,Export,98556400,4,2022
Slovakia,Import,3517020,4,2022
Slovakia,Export,51421370,5,2022
Slovakia,Import,6426020,5,2022
Slovakia,Export,82717750,6,2022
Slovakia,Import,6448060,6,2022
Slovakia,Export,63625510,7,2022
Slovakia,Import,4884100,7,2022
Slovakia,Export,111283540,8,2022
Slovakia,Import,5620970,8,2022
Slovakia,Export,97640740,9,2022
Slovakia,Import,5764020,9,2022
Slovakia,Export,76242860,10,2022
Slovakia,Import,5215050,10,2022
Slovakia,Export,73977240,11,2022
Slovakia,Import,4782820,11,2022
Slovakia,Export,61837090,12,2022
Slovakia,Import,4550930,12,2022
Slovenia,Export,48580990,1,2022
Slovenia,Import,2498520,1,2022
Slovenia,Export,37690160,2,2022
Slovenia,Import,3539000,2,2022
Slovenia,Export,57216740,3,2022
Slovenia,Import,4468030,3,2022
Slovenia,Export,43541000,4,2022
Slovenia,Import,4810300,4,2022
Slovenia,Export,38410800,5,2022
Slovenia,Import,7145050,5,2022
Slovenia,Export,37419480,6,2022
Slovenia,Import,5444410,6,2022
Slovenia,Export,34994410,7,2022
Slovenia,Import,4413800,7,2022
Slovenia,Export,34626830,8,2022
Slovenia,Import,10350750,8,2022
Slovenia,Export,38495430,9,2022
Slovenia,Import,4458340,9,2022
Slovenia,Export,41231060,10,2022
Slovenia,Import,6903870,10,2022
Slovenia,Export,46559570,11,2022
Slovenia,Import,6084860,11,2022
Slovenia,Export,43311920,12,2022
Slovenia,Import,10879220,12,2022
South Africa,Export,63817340,1,2022
South Africa,Import,23582430,1,2022
South Africa,Export,56912710,2,2022
South Africa,Import,17487060,2,2022
South Africa,Export,104712670,3,2022
South Africa,Import,33165050,3,2022
South Africa,Export,122997950,4,2022
South Africa,Import,47303410,4,2022
South Africa,Export,74036440,5,2022
South Africa,Import,33977260,5,2022
South Africa,Export,58766990,6,2022
South Africa,Import,31111070,6,2022
South Africa,Export,67992790,7,2022
South Africa,Import,55537860,7,2022
South Africa,Export,103898930,8,2022
South Africa,Import,59305590,8,2022
South Africa,Export,65746179,9,2022
South Africa,Import,25927730,9,2022
South Africa,Export,64013490,10,2022
South Africa,Import,11737760,10,2022
South Africa,Export,47091690,11,2022
South Africa,Import,27971690,11,2022
South Africa,Export,49009960,12,2022
South Africa,Import,32271050,12,2022
Spain,Export,301680800,1,2022
Spain,Import,45968630,1,2022
Spain,Export,171667140,2,2022
Spain,Import,40217720,2,2022
Spain,Export,263412930,3,2022
Spain,Import,43747590,3,2022
Spain,Export,340976400,4,2022
Spain,Import,38565180,4,2022
Spain,Export,267383460,5,2022
Spain,Import,40181100,5,2022
Spain,Export,246442930,6,2022
Spain,Import,68211920,6,2022
Spain,Export,252106030,7,2022
Spain,Import,52805880,7,2022
Spain,Export,241109630,8,2022
Spain,Import,53267120,8,2022
Spain,Export,174171200,9,2022
Spain,Import,46927110,9,2022
Spain,Export,228283780,10,2022
Spain,Import,38323910,10,2022
Spain,Export,254344800,11,2022
Spain,Import,47019850,11,2022
Spain,Export,220983370,12,2022
Spain,Import,57456790,12,2022
Sweden,Export,115486130,1,2022
Sweden,Import,26864540,1,2022
Sweden,Export,67199350,2,2022
Sweden,Import,28749110,2,2022
Sweden,Export,119700340,3,2022
Sweden,Import,39312510,3,2022
Sweden,Export,97412990,4,2022
Sweden,Import,36128350,4,2022
Sweden,Export,89729560,5,2022
Sweden,Import,21397270,5,2022
Sweden,Export,145399340,6,2022
Sweden,Import,23671110,6,2022
Sweden,Export,124930790,7,2022
Sweden,Import,24386730,7,2022
Sweden,Export,134209440,8,2022
Sweden,Import,26467450,8,2022
Sweden,Export,90275740,9,2022
Sweden,Import,21679820,9,2022
Sweden,Export,104798250,10,2022
Sweden,Import,34454150,10,2022
Sweden,Export,87645960,11,2022
Sweden,Import,40440520,11,2022
Sweden,Export,87440160,12,2022
Sweden,Import,29876190,12,2022
Switzerland,Export,14328960,1,2022
Switzerland,Import,38375430,1,2022
Switzerland,Export,11772170,2,2022
Switzerland,Import,42573530,2,2022
Switzerland,Export,14742830,3,2022
Switzerland,Import,47367340,3,2022
Switzerland,Export,14675180,4,2022
Switzerland,Import,57151690,4,2022
Switzerland,Export,15983700,5,2022
Switzerland,Import,52961840,5,2022
Switzerland,Export,19922860,6,2022
Switzerland,Import,57470950,6,2022
Switzerland,Export,16504060,7,2022
Switzerland,Import,54600450,7,2022
Switzerland,Export,12781450,8,2022
Switzerland,Import,41981090,8,2022
Switzerland,Export,16645200,9,2022
Switzerland,Import,55574600,9,2022
Switzerland,Export,14353190,10,2022
Switzerland,Import,50176880,10,2022
Switzerland,Export,15208210,11,2022
Switzerland,Import,56099110,11,2022
Switzerland,Export,16810570,12,2022
Switzerland,Import,68252050,12,2022
Taiwan,Export,363024940,1,2022
Taiwan,Import,2048156860,1,2022
Taiwan,Export,335187620,2,2022
Taiwan,Import,1718816950,2,2022
Taiwan,Export,502197300,3,2022
Taiwan,Import,2305088650,3,2022
Taiwan,Export,493721500,4,2022
Taiwan,Import,2095829580,4,2022
Taiwan,Export,422638700,5,2022
Taiwan,Import,2060650620,5,2022
Taiwan,Export,471683680,6,2022
Taiwan,Import,1897593090,6,2022
Taiwan,Export,407278110,7,2022
Taiwan,Import,2145020069,7,2022
Taiwan,Export,455358070,8,2022
Taiwan,Import,1827123470,8,2022
Taiwan,Export,430204000,9,2022
Taiwan,Import,1823826500,9,2022
Taiwan,Export,400309430,10,2022
Taiwan,Import,1632509160,10,2022
Taiwan,Export,416911800,11,2022
Taiwan,Import,1551481740,11,2022
